,avg_price,avg_price_5ma,avg_price_10ma,avg_price_30ma,avg_price_60ma,avg_price_100ma,avg_price_180ma,avg_price_360ma,price_chg,price_chg_5sum,price_chg_10sum,price_chg_30sum,action,pur_price,state,sample_id
139,54.86655502319336,54.62904418945313,54.2756160736084,53.72709487915039,52.89899801890055,51.78169998931885,48.4078838857015,47.11919108072917,-0.007530578340220195,1.1442047142185636,1.4139919217206596,3.7742943433683416,0.0,,53.737033653259275,4
140,54.67533187866211,54.71051712036133,54.34380989074707,53.761854553222655,52.97104053497314,51.83830990600586,48.48650165557861,47.10468264897664,-0.3485240588741445,0.7505922195190391,1.2696502858726597,2.001707652695469,0.0,,53.737033653259275,4
141,54.454996490478514,54.71379302978515,54.37572608947754,53.78641576131186,53.024527066548664,51.894007926940915,48.559484820895726,47.08864683363173,-0.40298866163733793,0.033146009594473114,0.6028500981981164,1.439079733502576,0.0,,53.737033653259275,4
142,54.92262649536133,54.75803939819336,54.51210350036621,53.825378341674806,53.084186782836916,51.95839530944824,48.63281014760335,47.071020136939154,0.8587458176855911,0.4091872239754908,2.5274003354412997,2.2315745170765253,0.0,,53.737033653259275,4
143,55.18411560058594,54.82072509765625,54.66258010864258,53.89486490885417,53.139282417297366,52.02340001678467,48.71439769744873,47.05465775171916,0.4761045163174993,0.5758070351513851,2.778524057775079,3.924767162892636,0.0,,53.737033653259275,4
144,55.34102096557617,54.91561828613281,54.77233123779297,53.979623285929364,53.19363803863526,52.08579579925537,48.797702632480195,47.03973008473714,0.2843306688574687,0.867668282349074,2.011872996567644,4.776426764123328,0.0,,53.737033653259275,4
145,55.447733306884764,55.070098571777336,54.890307846069334,54.04346593221029,53.243737894694014,52.15130861663818,48.879503614637585,47.026405836741134,0.19282683883798946,1.409019180061208,2.1596113995802533,3.5787075302254854,0.0,,53.737033653259275,4
146,55.63238296508789,55.30557586669922,55.00968444824218,54.11598307291667,53.300249277750645,52.23079401397705,48.962176950242785,47.011164855957034,0.3330157017982227,2.1450235434967686,2.178169553091248,4.052918281060088,0.0,,53.737033653259275,4
147,55.89928436279297,55.50090744018555,55.12947341918946,54.19075480143229,53.34758440653483,52.31075872802734,49.0419826719496,46.99537510977851,0.47975906024477766,1.7660367860559552,2.175224010031452,4.15992119581798,0.0,,53.737033653259275,4
148,55.35650100708008,55.535384521484374,55.17805480957031,54.28112284342448,53.383565521240236,52.38300953674316,49.12008096059163,46.9794644165039,-0.9710023337511142,0.31892993598734165,0.894736971138733,5.0725297612903635,0.0,,53.737033653259275,4
